step,episodes,epsilon,train/ep_reward,train/ep_len,exploration/unique_obs,exploration/frontier_rate,loss/q,loss/b,recent_policy,eval_masked/mean_reward,eval_masked/success,eval_q/mean_reward,eval_q/success
916008,4233,0.1298,0.0000,250,21,0.0000,0.000031,1.658316,eps,,,,
916258,4234,0.1296,0.0000,250,19,0.0000,0.000033,1.644831,cov(0.05),,,,
916508,4235,0.1293,0.0000,250,23,0.0000,0.000285,1.528996,cov(0.05),,,,
916758,4236,0.1291,0.0000,250,19,0.0000,0.000036,1.705252,cov(0.05),,,,
917008,4237,0.1288,0.0000,250,12,0.0000,0.000040,1.870828,cov(0.05),,,,
917258,4238,0.1286,0.0000,250,21,0.0000,0.000042,1.710866,cov(0.05),,,,
917508,4239,0.1284,0.0000,250,18,0.0000,0.000059,1.820376,cov(0.05),,,,
917758,4240,0.1281,0.0000,250,8,0.0000,0.000049,1.933079,cov(0.05),,,,
918008,4241,0.1279,0.0000,250,8,0.0000,0.000020,1.867155,cov(0.05),,,,
918258,4242,0.1277,0.0000,250,7,0.0000,0.000040,1.695614,cov(0.05),,,,
918508,4243,0.1274,0.0000,250,19,0.0000,0.000024,1.562895,cov(0.05),,,,
918758,4244,0.1272,0.0000,250,8,0.0000,0.000228,1.851979,eps,,,,
919008,4245,0.1269,0.0000,250,8,0.0000,0.000045,1.758205,cov(0.05),,,,
919258,4246,0.1267,0.0000,250,4,0.0000,0.000019,1.649091,cov(0.05),,,,
919508,4247,0.1265,0.0000,250,18,0.0000,0.000488,1.524625,cov(0.05),,,,
919758,4248,0.1262,0.0000,250,8,0.0000,0.000019,1.954848,cov(0.05),,,,
920008,4249,0.1260,0.0000,250,8,0.0000,0.000058,1.820546,cov(0.05),,,,
920258,4250,0.1258,0.0000,250,14,0.0000,0.000164,1.739825,cov(0.05),,,,
920508,4251,0.1255,0.0000,250,5,0.0000,0.000396,1.907001,cov(0.05),,,,
920758,4252,0.1253,0.0000,250,13,0.0000,0.000055,1.905011,cov(0.05),,,,
921008,4253,0.1250,0.0000,250,21,0.0000,0.000047,1.708018,cov(0.05),,,,
921258,4254,0.1248,0.0000,250,8,0.0000,0.003333,1.864154,cor(0.3),,,,
921508,4255,0.1246,0.0000,250,11,0.0000,0.000572,1.715727,cov(0.05),,,,
921758,4256,0.1243,0.0000,250,18,0.0000,0.000170,1.735956,cov(0.05),,,,
922008,4257,0.1241,0.0000,250,12,0.0000,0.000854,1.596235,eps,,,,
922258,4258,0.1239,0.0000,250,8,0.0000,0.000017,1.767603,cov(0.05),,,,
922508,4259,0.1236,0.0000,250,10,0.0000,0.000026,1.818756,cov(0.05),,,,
922758,4260,0.1234,0.0000,250,13,0.0000,0.000013,1.600001,cov(0.05),,,,
923008,4261,0.1231,0.0000,250,7,0.0000,0.000022,1.538382,cov(0.05),,,,
923258,4262,0.1229,0.0000,250,20,0.0000,0.000038,1.709489,cov(0.05),,,,
923508,4263,0.1227,0.0000,250,12,0.0000,0.000017,1.829221,cov(0.05),,,,
923758,4264,0.1224,0.0000,250,11,0.0000,0.000012,1.766827,cov(0.05),,,,
924008,4265,0.1222,0.0000,250,8,0.0000,0.000026,1.903140,cov(0.05),,,,
924258,4266,0.1220,0.0000,250,22,0.0000,0.000092,1.832866,cov(0.05),,,,
924508,4267,0.1217,0.0000,250,18,0.0000,0.000038,1.750598,cov(0.05),,,,
924758,4268,0.1215,0.0000,250,7,0.0000,0.000036,1.611201,cov(0.05),,,,
925008,4269,0.1212,0.0000,250,20,0.0000,0.004020,1.747837,cov(0.05),,,,
925258,4270,0.1210,0.0000,250,18,0.0000,0.000197,1.825228,cov(0.05),,,,
925508,4271,0.1208,0.0000,250,10,0.0000,0.006194,1.870992,cov(0.05),,,,
925758,4272,0.1205,0.0000,250,8,0.0000,0.003173,1.798631,eps,,,,
926008,4273,0.1203,0.0000,250,8,0.0000,0.000020,1.628323,cov(0.05),,,,
926258,4274,0.1201,0.0000,250,20,0.0000,0.003859,1.713303,cov(0.05),,,,
926508,4275,0.1198,0.0000,250,8,0.0000,0.000024,1.745693,cov(0.05),,,,
926758,4276,0.1196,0.0000,250,8,0.0000,0.003637,1.724967,cov(0.05),,,,
927008,4277,0.1193,0.0000,250,8,0.0000,0.000306,1.760916,cov(0.05),,,,
927258,4278,0.1191,0.0000,250,7,0.0000,0.000027,1.939970,cov(0.05),,,,
927349,4279,0.1190,0.6724,91,17,0.0000,0.000237,1.728799,eps,,,,
927599,4280,0.1188,0.0000,250,8,0.0000,0.000028,1.910534,cov(0.05),,,,
927849,4281,0.1185,0.0000,250,10,0.0000,0.000021,1.926740,cov(0.05),,,,
928099,4282,0.1183,0.0000,250,28,0.0000,0.000021,1.799461,cov(0.05),,,,
928349,4283,0.1181,0.0000,250,14,0.0000,0.000026,1.727335,cov(0.05),,,,
928599,4284,0.1178,0.0000,250,8,0.0000,0.000014,1.710874,cov(0.05),,,,
928849,4285,0.1176,0.0000,250,8,0.0000,0.003684,1.799519,cov(0.05),,,,
929099,4286,0.1174,0.0000,250,8,0.0000,0.000023,1.736169,cov(0.05),,,,
929349,4287,0.1171,0.0000,250,8,0.0000,0.000027,1.772715,eps,,,,
929599,4288,0.1169,0.0000,250,4,0.0000,0.000057,1.789348,cov(0.05),,,,
929849,4289,0.1166,0.0000,250,4,0.0000,0.003975,1.517800,cov(0.05),,,,
930099,4290,0.1164,0.0000,250,25,0.0000,0.000054,1.686213,cov(0.05),,,,
930349,4291,0.1162,0.0000,250,7,0.0000,0.000034,1.657526,cov(0.05),,,,
930599,4292,0.1159,0.0000,250,22,0.0000,0.000235,1.725943,cov(0.05),,,,
930849,4293,0.1157,0.0000,250,7,0.0000,0.000055,1.716161,cov(0.05),,,,
931099,4294,0.1155,0.0000,250,8,0.0000,0.000026,1.780936,cov(0.05),,,,
931349,4295,0.1152,0.0000,250,5,0.0000,0.003897,1.612144,cov(0.05),,,,
931599,4296,0.1150,0.0000,250,8,0.0000,0.003328,1.755630,cov(0.05),,,,
931849,4297,0.1147,0.0000,250,11,0.0000,0.000053,1.685852,cov(0.10),,,,
932099,4298,0.1145,0.0000,250,8,0.0000,0.000204,1.725799,cov(0.05),,,,
932349,4299,0.1143,0.0000,250,7,0.0000,0.003623,1.643867,cov(0.05),,,,
932599,4300,0.1140,0.0000,250,7,0.0000,0.000041,1.715083,cov(0.05),,,,
932849,4301,0.1138,0.0000,250,4,0.0000,0.000030,1.534086,cov(0.05),,,,
933099,4302,0.1136,0.0000,250,19,0.0000,0.000039,1.838488,cov(0.05),,,,
933349,4303,0.1133,0.0000,250,8,0.0000,0.000267,1.820940,cov(0.05),,,,
933599,4304,0.1131,0.0000,250,8,0.0000,0.000989,2.033204,cov(0.05),,,,
933849,4305,0.1128,0.0000,250,7,0.0000,0.000212,1.726093,cov(0.05),,,,
934099,4306,0.1126,0.0000,250,8,0.0000,0.000123,1.784863,cov(0.05),,,,
934349,4307,0.1124,0.0000,250,8,0.0000,0.000142,1.813654,cov(0.05),,,,
934599,4308,0.1121,0.0000,250,7,0.0000,0.000019,1.625571,cov(0.05),,,,
934849,4309,0.1119,0.0000,250,8,0.0000,0.000028,1.831752,cov(0.05),,,,
935099,4310,0.1117,0.0000,250,11,0.0000,0.000084,1.815046,cov(0.05),,,,
935349,4311,0.1114,0.0000,250,8,0.0000,0.000029,1.817174,cov(0.05),,,,
935599,4312,0.1112,0.0000,250,4,0.0000,0.000021,1.737658,cov(0.05),,,,
935849,4313,0.1109,0.0000,250,17,0.0000,0.010653,1.687370,cov(0.05),,,,
936099,4314,0.1107,0.0000,250,12,0.0000,0.000018,1.677009,cov(0.05),,,,
936349,4315,0.1105,0.0000,250,12,0.0000,0.000016,1.811360,cov(0.05),,,,
936599,4316,0.1102,0.0000,250,12,0.0000,0.006658,1.659003,cov(0.05),,,,
936849,4317,0.1100,0.0000,250,8,0.0000,0.000023,1.724930,cov(0.05),,,,
937099,4318,0.1098,0.0000,250,8,0.0000,0.000671,1.745212,cov(0.05),,,,
937349,4319,0.1095,0.0000,250,4,0.0000,0.000017,1.725266,eps,,,,
937599,4320,0.1093,0.0000,250,8,0.0000,0.000035,1.644862,cov(0.05),,,,
937849,4321,0.1090,0.0000,250,4,0.0000,0.000023,1.866686,cov(0.05),,,,
938099,4322,0.1088,0.0000,250,12,0.0000,0.003959,1.895138,cov(0.05),,,,
938349,4323,0.1086,0.0000,250,8,0.0000,0.000114,1.662418,cov(0.05),,,,
938599,4324,0.1083,0.0000,250,9,0.0000,0.000571,1.781422,cov(0.05),,,,
938849,4325,0.1081,0.0000,250,8,0.0000,0.000157,1.583342,cov(0.05),,,,
939099,4326,0.1079,0.0000,250,8,0.0000,0.000027,1.797700,cov(0.05),,,,
939349,4327,0.1076,0.0000,250,12,0.0000,0.000050,1.888002,cov(0.05),,,,
939599,4328,0.1074,0.0000,250,9,0.0000,0.000032,1.688963,cov(0.05),,,,
939849,4329,0.1071,0.0000,250,8,0.0000,0.000170,1.796339,cov(0.05),,,,
940099,4330,0.1069,0.0000,250,15,0.0000,0.000554,1.696767,cov(0.05),,,,
940349,4331,0.1067,0.0000,250,8,0.0000,0.000014,1.800500,cov(0.05),,,,
940599,4332,0.1064,0.0000,250,7,0.0000,0.000409,1.824090,eps,,,,
940849,4333,0.1062,0.0000,250,12,0.0000,0.000015,1.632253,cov(0.05),,,,
941099,4334,0.1060,0.0000,250,8,0.0000,0.000020,1.908392,cov(0.05),,,,
941232,4335,0.1058,0.5212,133,17,0.0000,0.000030,1.823464,eps,,,,
941482,4336,0.1056,0.0000,250,8,0.0000,0.000228,1.627679,cov(0.05),,,,
941732,4337,0.1054,0.0000,250,8,0.0000,0.000703,1.556872,cov(0.05),,,,
941982,4338,0.1051,0.0000,250,13,0.0000,0.000080,1.648509,cov(0.05),,,,
942232,4339,0.1049,0.0000,250,20,0.0000,0.000150,1.511650,cov(0.05),,,,
942482,4340,0.1046,0.0000,250,4,0.0000,0.008285,1.927308,cov(0.05),,,,
942732,4341,0.1044,0.0000,250,15,0.0000,0.000029,1.688252,eps,,,,
942982,4342,0.1042,0.0000,250,6,0.0000,0.000047,1.862213,cov(0.05),,,,
943232,4343,0.1039,0.0000,250,10,0.0000,0.000017,1.606694,cov(0.05),,,,
943482,4344,0.1037,0.0000,250,19,0.0000,0.000092,1.681920,cov(0.05),,,,
943732,4345,0.1035,0.0000,250,4,0.0000,0.000019,1.868297,eps,,,,
943982,4346,0.1032,0.0000,250,10,0.0000,0.003554,1.660127,cov(0.05),,,,
944232,4347,0.1030,0.0000,250,7,0.0000,0.000635,1.568846,cov(0.05),,,,
944482,4348,0.1027,0.0000,250,9,0.0000,0.000043,1.756263,cov(0.05),,,,
944732,4349,0.1025,0.0000,250,6,0.0000,0.000045,1.799726,cov(0.05),,,,
944982,4350,0.1023,0.0000,250,4,0.0000,0.003541,1.779870,cov(0.05),,,,
945232,4351,0.1020,0.0000,250,7,0.0000,0.000022,1.688933,cov(0.05),,,,
945482,4352,0.1018,0.0000,250,4,0.0000,0.000037,1.894120,cov(0.05),,,,
945732,4353,0.1016,0.0000,250,10,0.0000,0.002467,1.735287,cov(0.05),,,,
945982,4354,0.1013,0.0000,250,4,0.0000,0.000010,1.859896,cov(0.05),,,,
946232,4355,0.1011,0.0000,250,4,0.0000,0.001793,1.598523,cor(0.3),,,,
946482,4356,0.1008,0.0000,250,23,0.0000,0.000017,1.664677,cov(0.05),,,,
946732,4357,0.1006,0.0000,250,12,0.0000,0.000012,1.836256,cov(0.05),,,,
946982,4358,0.1004,0.0000,250,7,0.0000,0.000010,1.838663,cov(0.05),,,,
947232,4359,0.1001,0.0000,250,11,0.0000,0.003924,1.829284,cov(0.05),,,,
947482,4360,0.0999,0.0000,250,7,0.0000,0.004673,1.772109,cov(0.05),,,,
947732,4361,0.0997,0.0000,250,8,0.0000,0.000351,1.610990,cov(0.05),,,,
947982,4362,0.0994,0.0000,250,6,0.0000,0.000059,1.889028,cov(0.05),,,,
948232,4363,0.0992,0.0000,250,15,0.0000,0.000824,1.741833,cov(0.05),,,,
948482,4364,0.0989,0.0000,250,8,0.0000,0.000031,1.927741,cov(0.05),,,,
948732,4365,0.0987,0.0000,250,8,0.0000,0.000046,1.793767,cov(0.05),,,,
948982,4366,0.0985,0.0000,250,5,0.0000,0.000035,1.648641,cov(0.05),,,,
949232,4367,0.0982,0.0000,250,8,0.0000,0.000032,1.696580,cov(0.05),,,,
949482,4368,0.0980,0.0000,250,8,0.0000,0.000072,1.660233,cov(0.05),,,,
949732,4369,0.0978,0.0000,250,21,0.0000,0.000017,1.573055,cov(0.05),,,,
949982,4370,0.0975,0.0000,250,7,0.0000,0.000016,1.776266,cov(0.05),,,,
950000,4370,,,,,,,,,0.0000,0.0000,0.0000,0.0000
950232,4371,0.0973,0.0000,250,10,0.0000,0.003387,2.017453,cov(0.05),,,,
950482,4372,0.0970,0.0000,250,2,0.0000,0.000038,1.721310,cov(0.05),,,,
950732,4373,0.0968,0.0000,250,20,0.0000,0.000796,1.792295,cov(0.05),,,,
950982,4374,0.0966,0.0000,250,7,0.0000,0.000035,1.740358,cov(0.05),,,,
951232,4375,0.0963,0.0000,250,8,0.0000,0.000156,1.691880,cov(0.05),,,,
951482,4376,0.0961,0.0000,250,3,0.0000,0.003438,1.753628,cov(0.05),,,,
951732,4377,0.0959,0.0000,250,8,0.0000,0.000387,1.720686,eps,,,,
951982,4378,0.0956,0.0000,250,19,0.0000,0.000113,1.700269,cov(0.05),,,,
952232,4379,0.0954,0.0000,250,4,0.0000,0.004358,1.793881,cov(0.05),,,,
952482,4380,0.0951,0.0000,250,8,0.0000,0.000037,1.736688,cov(0.05),,,,
952732,4381,0.0949,0.0000,250,20,0.0000,0.000035,1.879009,cov(0.05),,,,
952982,4382,0.0947,0.0000,250,4,0.0000,0.000046,1.822413,cov(0.05),,,,
953232,4383,0.0944,0.0000,250,7,0.0000,0.000226,1.849726,cov(0.05),,,,
953482,4384,0.0942,0.0000,250,4,0.0000,0.000060,1.721455,cov(0.05),,,,
953732,4385,0.0940,0.0000,250,7,0.0000,0.000031,1.902868,cov(0.05),,,,
953982,4386,0.0937,0.0000,250,6,0.0000,0.000042,1.920075,cov(0.05),,,,
954232,4387,0.0935,0.0000,250,4,0.0000,0.000071,1.780446,cov(0.05),,,,
954482,4388,0.0932,0.0000,250,14,0.0000,0.000042,1.669887,cov(0.05),,,,
954732,4389,0.0930,0.0000,250,15,0.0000,0.003325,1.829820,cov(0.05),,,,
954982,4390,0.0928,0.0000,250,4,0.0000,0.000034,1.934852,cov(0.05),,,,
955232,4391,0.0925,0.0000,250,14,0.0000,0.000071,1.577811,cov(0.05),,,,
955482,4392,0.0923,0.0000,250,17,0.0000,0.000045,1.812078,cov(0.05),,,,
955732,4393,0.0921,0.0000,250,7,0.0000,0.000421,1.659433,eps,,,,
955982,4394,0.0918,0.0000,250,7,0.0000,0.000084,1.719828,cov(0.05),,,,
956232,4395,0.0916,0.0000,250,7,0.0000,0.000009,1.923836,cov(0.05),,,,
956482,4396,0.0913,0.0000,250,7,0.0000,0.000110,2.006791,cov(0.05),,,,
956732,4397,0.0911,0.0000,250,8,0.0000,0.000038,1.669668,cov(0.05),,,,
956982,4398,0.0909,0.0000,250,15,0.0000,0.003325,1.816109,cov(0.10),,,,
957232,4399,0.0906,0.0000,250,4,0.0000,0.000088,1.726767,eps,,,,
957482,4400,0.0904,0.0000,250,8,0.0000,0.000079,1.651539,cov(0.05),,,,
957732,4401,0.0902,0.0000,250,5,0.0000,0.085290,1.774578,cov(0.05),,,,
957982,4402,0.0899,0.0000,250,11,0.0000,0.007476,1.733680,cov(0.05),,,,
958232,4403,0.0897,0.0000,250,8,0.0000,0.001474,1.737056,eps,,,,
958482,4404,0.0894,0.0000,250,16,0.0000,0.085848,2.020233,eps,,,,
958732,4405,0.0892,0.0000,250,4,0.0000,0.003477,1.960654,cov(0.05),,,,
958982,4406,0.0890,0.0000,250,14,0.0000,0.000454,1.949862,cov(0.05),,,,
959232,4407,0.0887,0.0000,250,4,0.0000,0.000071,1.697076,cov(0.05),,,,
959482,4408,0.0885,0.0000,250,4,0.0000,0.000012,1.657538,eps,,,,
959732,4409,0.0883,0.0000,250,4,0.0000,0.000027,1.853325,cov(0.05),,,,
959982,4410,0.0880,0.0000,250,5,0.0000,0.000031,1.761993,cov(0.05),,,,
960232,4411,0.0878,0.0000,250,8,0.0000,0.000013,1.840492,cov(0.05),,,,
960482,4412,0.0875,0.0000,250,7,0.0000,0.000023,1.732735,cov(0.05),,,,
960732,4413,0.0873,0.0000,250,4,0.0000,0.000418,1.707899,eps,,,,
960982,4414,0.0871,0.0000,250,11,0.0000,0.000018,1.705424,cov(0.05),,,,
961232,4415,0.0868,0.0000,250,8,0.0000,0.000093,1.697487,cov(0.05),,,,
961482,4416,0.0866,0.0000,250,7,0.0000,0.004199,1.708877,eps,,,,
961732,4417,0.0864,0.0000,250,12,0.0000,0.001492,1.673233,cov(0.05),,,,
961982,4418,0.0861,0.0000,250,4,0.0000,0.005072,1.838910,cov(0.05),,,,
962232,4419,0.0859,0.0000,250,16,0.0000,0.000039,1.829922,eps,,,,
962482,4420,0.0856,0.0000,250,6,0.0000,0.000162,1.750864,cov(0.05),,,,
962732,4421,0.0854,0.0000,250,5,0.0000,0.005950,1.866157,cov(0.05),,,,
962982,4422,0.0852,0.0000,250,20,0.0000,0.000036,1.769944,cov(0.05),,,,
963232,4423,0.0849,0.0000,250,7,0.0000,0.000207,1.680965,cov(0.05),,,,
963482,4424,0.0847,0.0000,250,8,0.0000,0.000034,1.902437,cov(0.05),,,,
963732,4425,0.0845,0.0000,250,8,0.0000,0.000048,1.899912,cov(0.05),,,,
963982,4426,0.0842,0.0000,250,11,0.0000,0.000045,1.717962,cov(0.05),,,,
964232,4427,0.0840,0.0000,250,4,0.0000,0.000054,2.066138,cov(0.05),,,,
964482,4428,0.0837,0.0000,250,7,0.0000,0.004138,1.834876,cov(0.05),,,,
964732,4429,0.0835,0.0000,250,15,0.0000,0.000913,1.783510,cov(0.05),,,,
964982,4430,0.0833,0.0000,250,4,0.0000,0.000855,1.768353,eps,,,,
965232,4431,0.0830,0.0000,250,8,0.0000,0.000045,1.744561,cov(0.05),,,,
965482,4432,0.0828,0.0000,250,7,0.0000,0.000016,1.867780,cov(0.05),,,,
965732,4433,0.0826,0.0000,250,16,0.0000,0.000402,1.885647,eps,,,,
965982,4434,0.0823,0.0000,250,19,0.0000,0.000040,1.720739,cov(0.05),,,,
966232,4435,0.0821,0.0000,250,10,0.0000,0.000248,1.840379,cov(0.05),,,,
966482,4436,0.0818,0.0000,250,14,0.0000,0.000022,1.821544,cov(0.05),,,,
966732,4437,0.0816,0.0000,250,13,0.0000,0.000020,1.558861,cov(0.05),,,,
966982,4438,0.0814,0.0000,250,14,0.0000,0.000032,1.540241,cov(0.05),,,,
967232,4439,0.0811,0.0000,250,7,0.0000,0.161366,1.546259,cov(0.05),,,,
967482,4440,0.0809,0.0000,250,4,0.0000,0.000038,1.762801,cov(0.05),,,,
967732,4441,0.0807,0.0000,250,15,0.0000,0.000042,1.658032,cov(0.05),,,,
967982,4442,0.0804,0.0000,250,15,0.0000,0.000039,1.840890,cov(0.05),,,,
968232,4443,0.0802,0.0000,250,12,0.0000,0.000312,1.658378,cov(0.05),,,,
968482,4444,0.0799,0.0000,250,16,0.0000,0.000035,1.727026,cov(0.05),,,,
968732,4445,0.0797,0.0000,250,8,0.0000,0.003764,1.790486,cov(0.05),,,,
968982,4446,0.0795,0.0000,250,10,0.0000,0.000634,1.777799,cov(0.05),,,,
969232,4447,0.0792,0.0000,250,23,0.0000,0.002384,1.789950,cov(0.05),,,,
969482,4448,0.0790,0.0000,250,8,0.0000,0.000041,1.696603,cov(0.05),,,,
969732,4449,0.0788,0.0000,250,6,0.0000,0.000143,1.792019,cov(0.05),,,,
969982,4450,0.0785,0.0000,250,11,0.0000,0.003399,1.624657,cov(0.05),,,,
970232,4451,0.0783,0.0000,250,17,0.0000,0.000051,1.770064,cov(0.05),,,,
970482,4452,0.0780,0.0000,250,19,0.0000,0.000083,1.744201,cov(0.05),,,,
970732,4453,0.0778,0.0000,250,7,0.0000,0.005254,1.618582,cov(0.05),,,,
970982,4454,0.0776,0.0000,250,6,0.0000,0.000056,1.663696,cov(0.05),,,,
971232,4455,0.0773,0.0000,250,18,0.0000,0.000040,2.012176,cov(0.05),,,,
971482,4456,0.0771,0.0000,250,5,0.0000,0.002575,1.836316,cor(0.3),,,,
971732,4457,0.0769,0.0000,250,13,0.0000,0.004203,1.853377,cov(0.05),,,,
971982,4458,0.0766,0.0000,250,7,0.0000,0.000079,1.857993,cov(0.05),,,,
972232,4459,0.0764,0.0000,250,12,0.0000,0.000114,1.690095,cov(0.05),,,,
972482,4460,0.0761,0.0000,250,8,0.0000,0.000150,1.773061,cov(0.05),,,,
972732,4461,0.0759,0.0000,250,16,0.0000,0.002451,1.670663,cov(0.05),,,,
972982,4462,0.0757,0.0000,250,8,0.0000,0.004870,1.804395,cov(0.05),,,,
973232,4463,0.0754,0.0000,250,19,0.0000,0.000067,1.502680,cov(0.05),,,,
973482,4464,0.0752,0.0000,250,8,0.0000,0.000090,1.577422,cov(0.05),,,,
973732,4465,0.0750,0.0000,250,20,0.0000,0.000036,1.670456,cov(0.05),,,,
973982,4466,0.0747,0.0000,250,7,0.0000,0.000016,1.823228,cov(0.05),,,,
974232,4467,0.0745,0.0000,250,14,0.0000,0.000066,1.628030,eps,,,,
974482,4468,0.0742,0.0000,250,7,0.0000,0.000061,1.595163,cov(0.05),,,,
974732,4469,0.0740,0.0000,250,8,0.0000,0.003894,1.698922,eps,,,,
974982,4470,0.0738,0.0000,250,12,0.0000,0.004500,1.518757,eps,,,,
975232,4471,0.0735,0.0000,250,6,0.0000,0.002203,1.637214,cov(0.05),,,,
975482,4472,0.0733,0.0000,250,7,0.0000,0.000308,1.759405,cov(0.05),,,,
975732,4473,0.0731,0.0000,250,13,0.0000,0.000048,1.530648,cov(0.05),,,,
975982,4474,0.0728,0.0000,250,10,0.0000,0.000081,1.658935,cov(0.05),,,,
976232,4475,0.0726,0.0000,250,16,0.0000,0.000044,1.778914,cov(0.05),,,,
976482,4476,0.0723,0.0000,250,7,0.0000,0.000079,1.663771,cov(0.05),,,,
976732,4477,0.0721,0.0000,250,7,0.0000,0.000030,1.731237,cov(0.05),,,,
976982,4478,0.0719,0.0000,250,4,0.0000,0.000042,2.011294,cov(0.05),,,,
977232,4479,0.0716,0.0000,250,11,0.0000,0.000022,1.639503,cov(0.05),,,,
977482,4480,0.0714,0.0000,250,13,0.0000,0.003530,1.731767,cov(0.05),,,,
977732,4481,0.0712,0.0000,250,11,0.0000,0.000044,1.574214,cov(0.05),,,,
977982,4482,0.0709,0.0000,250,9,0.0000,0.000079,1.737372,cov(0.05),,,,
978232,4483,0.0707,0.0000,250,13,0.0000,0.000035,1.602488,cov(0.05),,,,
978482,4484,0.0704,0.0000,250,10,0.0000,0.000964,1.672241,cov(0.05),,,,
978732,4485,0.0702,0.0000,250,15,0.0000,0.004069,1.876605,cov(0.05),,,,
978982,4486,0.0700,0.0000,250,10,0.0000,0.000042,1.792956,eps,,,,
979232,4487,0.0697,0.0000,250,11,0.0000,0.000134,1.948972,cov(0.05),,,,
979482,4488,0.0695,0.0000,250,5,0.0000,0.000062,1.715157,cov(0.05),,,,
979732,4489,0.0693,0.0000,250,4,0.0000,0.000081,1.817968,cov(0.05),,,,
979982,4490,0.0690,0.0000,250,11,0.0000,0.001354,1.661047,cov(0.05),,,,
980232,4491,0.0688,0.0000,250,15,0.0000,0.000493,1.700542,cov(0.05),,,,
980482,4492,0.0685,0.0000,250,21,0.0000,0.000150,1.584189,cov(0.05),,,,
980732,4493,0.0683,0.0000,250,8,0.0000,0.000071,1.482196,cov(0.05),,,,
980982,4494,0.0681,0.0000,250,14,0.0000,0.000068,1.597535,cov(0.05),,,,
981232,4495,0.0678,0.0000,250,11,0.0000,0.000127,1.838289,cov(0.05),,,,
981482,4496,0.0676,0.0000,250,15,0.0000,0.000021,1.622529,cov(0.05),,,,
981732,4497,0.0674,0.0000,250,13,0.0000,0.000139,1.633183,cov(0.05),,,,
981982,4498,0.0671,0.0000,250,5,0.0000,0.000036,1.661142,cov(0.05),,,,
982232,4499,0.0669,0.0000,250,6,0.0000,0.000015,1.760385,cov(0.10),,,,
982482,4500,0.0666,0.0000,250,4,0.0000,0.156761,1.409357,cov(0.05),,,,
982732,4501,0.0664,0.0000,250,13,0.0000,0.000103,1.536567,cov(0.05),,,,
982982,4502,0.0662,0.0000,250,15,0.0000,0.000047,1.755607,eps,,,,
983232,4503,0.0659,0.0000,250,4,0.0000,0.000029,1.499861,cov(0.05),,,,
983482,4504,0.0657,0.0000,250,13,0.0000,0.000038,1.634897,cov(0.05),,,,
983732,4505,0.0655,0.0000,250,15,0.0000,0.000087,1.546657,cov(0.05),,,,
983982,4506,0.0652,0.0000,250,8,0.0000,0.153695,1.735722,cov(0.05),,,,
984232,4507,0.0650,0.0000,250,8,0.0000,0.000073,1.719781,eps,,,,
984482,4508,0.0647,0.0000,250,4,0.0000,0.000043,1.736093,cov(0.05),,,,
984732,4509,0.0645,0.0000,250,6,0.0000,0.000034,1.682296,cov(0.05),,,,
984982,4510,0.0643,0.0000,250,11,0.0000,0.000279,1.740600,cov(0.05),,,,
985232,4511,0.0640,0.0000,250,14,0.0000,0.000421,1.602157,cov(0.05),,,,
985482,4512,0.0638,0.0000,250,15,0.0000,0.003967,1.815562,cov(0.05),,,,
985732,4513,0.0636,0.0000,250,10,0.0000,0.000266,1.637718,cov(0.05),,,,
985982,4514,0.0633,0.0000,250,15,0.0000,0.000037,1.516458,cov(0.05),,,,
986232,4515,0.0631,0.0000,250,4,0.0000,0.000148,1.631218,cov(0.05),,,,
986482,4516,0.0628,0.0000,250,11,0.0000,0.000109,1.702770,cov(0.05),,,,
986732,4517,0.0626,0.0000,250,12,0.0000,0.000045,1.979096,cov(0.05),,,,
986982,4518,0.0624,0.0000,250,4,0.0000,0.019281,1.526965,cov(0.05),,,,
987232,4519,0.0621,0.0000,250,8,0.0000,0.000779,1.858001,cov(0.05),,,,
987482,4520,0.0619,0.0000,250,15,0.0000,0.000129,1.527800,eps,,,,
987732,4521,0.0617,0.0000,250,4,0.0000,0.000061,1.529211,cov(0.05),,,,
987982,4522,0.0614,0.0000,250,11,0.0000,0.000051,1.735275,cov(0.05),,,,
988232,4523,0.0612,0.0000,250,8,0.0000,0.000066,1.719599,cov(0.05),,,,
988482,4524,0.0609,0.0000,250,11,0.0000,0.000029,1.562692,cov(0.05),,,,
988732,4525,0.0607,0.0000,250,14,0.0000,0.006832,1.681460,cov(0.05),,,,
988982,4526,0.0605,0.0000,250,10,0.0000,0.000173,1.499036,cov(0.05),,,,
989232,4527,0.0602,0.0000,250,7,0.0000,0.000038,1.685948,eps,,,,
989482,4528,0.0600,0.0000,250,15,0.0000,0.000081,1.624744,cov(0.05),,,,
989732,4529,0.0598,0.0000,250,4,0.0000,0.000209,1.525969,cov(0.05),,,,
989982,4530,0.0595,0.0000,250,5,0.0000,0.003986,1.579934,cov(0.05),,,,
990232,4531,0.0593,0.0000,250,12,0.0000,0.000412,1.426153,cov(0.05),,,,
990482,4532,0.0590,0.0000,250,8,0.0000,0.011312,1.581803,cov(0.05),,,,
990732,4533,0.0588,0.0000,250,19,0.0000,0.000084,1.759308,cov(0.05),,,,
990982,4534,0.0586,0.0000,250,8,0.0000,0.002592,1.701238,cov(0.05),,,,
991232,4535,0.0583,0.0000,250,10,0.0000,0.000049,1.724058,cov(0.05),,,,
991482,4536,0.0581,0.0000,250,6,0.0000,0.000266,1.622894,cov(0.05),,,,
